１４年後,1288,1288,3244,名詞,固有名詞,一般,*,*,*,14年後,ジュウヨンネンゴ,ジュウヨンネンゴ
十四年後,1288,1288,2007,名詞,固有名詞,一般,*,*,*,14年後,ジュウヨンネンゴ,ジューヨンネンゴ
１５年後,1288,1288,2154,名詞,固有名詞,一般,*,*,*,15年後,ジュウゴネンゴ,ジュウゴネンゴ
十五年後,1288,1288,2042,名詞,固有名詞,一般,*,*,*,15年後,ジュウゴネンゴ,ジューゴネンゴ
１６年後,1288,1288,2629,名詞,固有名詞,一般,*,*,*,16年後,ジュウロクネンゴ,ジュウロクネンゴ
十六年後,1288,1288,887,名詞,固有名詞,一般,*,*,*,16年後,ジュウロクネンゴ,ジューロクネンゴ
１７年後,1288,1288,3296,名詞,固有名詞,一般,*,*,*,17年後,ジュウナナネンゴ,ジュウナナネンゴ
十七年後,1288,1288,1402,名詞,固有名詞,一般,*,*,*,17年後,ジュウナナネンゴ,ジューナナネンゴ
１８年後,1288,1288,3099,名詞,固有名詞,一般,*,*,*,18年後,ジュウハチネンゴ,ジュウハチネンゴ
十八年後,1288,1288,2028,名詞,固有名詞,一般,*,*,*,18年後,ジュウハチネンゴ,ジューハチネンゴ
１９年後,1288,1288,4310,名詞,固有名詞,一般,*,*,*,19年後,ジュウキュウネンゴ,ジュウキューネンゴ
十九年後,1288,1288,2516,名詞,固有名詞,一般,*,*,*,19年後,ジュウキュウネンゴ,ジューキューネンゴ
２０年後,1288,1288,3983,名詞,固有名詞,一般,*,*,*,20年後,ニジュウネンゴ,ニジュウネンゴ
二十年後,1288,1288,1333,名詞,固有名詞,一般,*,*,*,20年後,ニジュウネンゴ,ニジューネンゴ
２１年後,1288,1288,3278,名詞,固有名詞,一般,*,*,*,21年後,ニジュウイチネンゴ,ニジュウイチネンゴ
二十一年後,1288,1288,757,名詞,固有名詞,一般,*,*,*,21年後,ニジュウイチネンゴ,ニジューイチネンゴ
２２年後,1288,1288,4525,名詞,固有名詞,一般,*,*,*,22年後,ニジュウニネンゴ,ニジュウニネンゴ
二十二年後,1288,1288,191,名詞,固有名詞,一般,*,*,*,22年後,ニジュウニネンゴ,ニジューニネンゴ
２３年後,1288,1288,4195,名詞,固有名詞,一般,*,*,*,23年後,ニジュウサンネンゴ,ニジュウサンネンゴ
二十三年後,1288,1288,4,名詞,固有名詞,一般,*,*,*,23年後,ニジュウサンネンゴ,ニジューサンネンゴ
２４年後,1288,1288,4491,名詞,固有名詞,一般,*,*,*,24年後,ニジュウヨンネンゴ,ニジュウヨンネンゴ
二十四年後,1288,1288,865,名詞,固有名詞,一般,*,*,*,24年後,ニジュウヨンネンゴ,ニジューヨンネンゴ
２５年後,1288,1288,3401,名詞,固有名詞,一般,*,*,*,25年後,ニジュウゴネンゴ,ニジュウゴネンゴ
二十五年後,1288,1288,901,名詞,固有名詞,一般,*,*,*,25年後,ニジュウゴネンゴ,ニジューゴネンゴ
２６年後,1288,1288,3876,名詞,固有名詞,一般,*,*,*,26年後,ニジュウロクネンゴ,ニジュウロクネンゴ
二十六年後,1288,1288,-260,名詞,固有名詞,一般,*,*,*,26年後,ニジュウロクネンゴ,ニジューロクネンゴ
２７年後,1288,1288,4542,名詞,固有名詞,一般,*,*,*,27年後,ニジュウナナネンゴ,ニジュウナナネンゴ
二十七年後,1288,1288,260,名詞,固有名詞,一般,*,*,*,27年後,ニジュウナナネンゴ,ニジューナナネンゴ
２８年後,1288,1288,4345,名詞,固有名詞,一般,*,*,*,28年後,ニジュウハチネンゴ,ニジュウハチネンゴ
二十八年後,1288,1288,886,名詞,固有名詞,一般,*,*,*,28年後,ニジュウハチネンゴ,ニジューハチネンゴ
２９年後,1288,1288,5557,名詞,固有名詞,一般,*,*,*,29年後,ニジュウキュウネンゴ,ニジュウキューネンゴ
二十九年後,1288,1288,1374,名詞,固有名詞,一般,*,*,*,29年後,ニジュウキュウネンゴ,ニジューキューネンゴ
３０年後,1288,1288,3652,名詞,固有名詞,一般,*,*,*,30年後,サンジュウネンゴ,サンジュウネンゴ
三十年後,1288,1288,1145,名詞,固有名詞,一般,*,*,*,30年後,サンジュウネンゴ,サンジューネンゴ
３１年後,1288,1288,2947,名詞,固有名詞,一般,*,*,*,31年後,サンジュウイチネンゴ,サンジュウイチネンゴ
三十一年後,1288,1288,570,名詞,固有名詞,一般,*,*,*,31年後,サンジュウイチネンゴ,サンジューイチネンゴ
３２年後,1288,1288,4195,名詞,固有名詞,一般,*,*,*,32年後,サンジュウニネンゴ,サンジュウニネンゴ
三十二年後,1288,1288,4,名詞,固有名詞,一般,*,*,*,32年後,サンジュウニネンゴ,サンジューニネンゴ
３３年後,1288,1288,3864,名詞,固有名詞,一般,*,*,*,33年後,サンジュウサンネンゴ,サンジュウサンネンゴ
三十三年後,1288,1288,-187,名詞,固有名詞,一般,*,*,*,33年後,サンジュウサンネンゴ,サンジューサンネンゴ
３４年後,1288,1288,4160,名詞,固有名詞,一般,*,*,*,34年後,サンジュウヨンネンゴ,サンジュウヨンネンゴ
三十四年後,1288,1288,678,名詞,固有名詞,一般,*,*,*,34年後,サンジュウヨンネンゴ,サンジューヨンネンゴ
３５年後,1288,1288,3070,名詞,固有名詞,一般,*,*,*,35年後,サンジュウゴネンゴ,サンジュウゴネンゴ
三十五年後,1288,1288,714,名詞,固有名詞,一般,*,*,*,35年後,サンジュウゴネンゴ,サンジューゴネンゴ
３６年後,1288,1288,3545,名詞,固有名詞,一般,*,*,*,36年後,サンジュウロクネンゴ,サンジュウロクネンゴ
三十六年後,1288,1288,-450,名詞,固有名詞,一般,*,*,*,36年後,サンジュウロクネンゴ,サンジューロクネンゴ
３７年後,1288,1288,4211,名詞,固有名詞,一般,*,*,*,37年後,サンジュウナナネンゴ,サンジュウナナネンゴ
三十七年後,1288,1288,73,名詞,固有名詞,一般,*,*,*,37年後,サンジュウナナネンゴ,サンジューナナネンゴ
３８年後,1288,1288,4014,名詞,固有名詞,一般,*,*,*,38年後,サンジュウハチネンゴ,サンジュウハチネンゴ
三十八年後,1288,1288,699,名詞,固有名詞,一般,*,*,*,38年後,サンジュウハチネンゴ,サンジューハチネンゴ
３９年後,1288,1288,5226,名詞,固有名詞,一般,*,*,*,39年後,サンジュウキュウネンゴ,サンジュウキューネンゴ
三十九年後,1288,1288,1187,名詞,固有名詞,一般,*,*,*,39年後,サンジュウキュウネンゴ,サンジューキューネンゴ
４０年後,1288,1288,3948,名詞,固有名詞,一般,*,*,*,40年後,ヨンジュウネンゴ,ヨンジュウネンゴ
四十年後,1288,1288,2006,名詞,固有名詞,一般,*,*,*,40年後,ヨンジュウネンゴ,ヨンジューネンゴ
４１年後,1288,1288,3243,名詞,固有名詞,一般,*,*,*,41年後,ヨンジュウイチネンゴ,ヨンジュウイチネンゴ
四十一年後,1288,1288,1431,名詞,固有名詞,一般,*,*,*,41年後,ヨンジュウイチネンゴ,ヨンジューイチネンゴ
４２年後,1288,1288,4491,名詞,固有名詞,一般,*,*,*,42年後,ヨンジュウニネンゴ,ヨンジュウニネンゴ
四十二年後,1288,1288,864,名詞,固有名詞,一般,*,*,*,42年後,ヨンジュウニネンゴ,ヨンジューニネンゴ
４３年後,1288,1288,4160,名詞,固有名詞,一般,*,*,*,43年後,ヨンジュウサンネンゴ,ヨンジュウサンネンゴ
四十三年後,1288,1288,677,名詞,固有名詞,一般,*,*,*,43年後,ヨンジュウサンネンゴ,ヨンジューサンネンゴ
４４年後,1288,1288,4456,名詞,固有名詞,一般,*,*,*,44年後,ヨンジュウヨンネンゴ,ヨンジュウヨンネンゴ
四十四年後,1288,1288,1538,名詞,固有名詞,一般,*,*,*,44年後,ヨンジュウヨンネンゴ,ヨンジューヨンネンゴ
４５年後,1288,1288,3366,名詞,固有名詞,一般,*,*,*,45年後,ヨンジュウゴネンゴ,ヨンジュウゴネンゴ
四十五年後,1288,1288,1574,名詞,固有名詞,一般,*,*,*,45年後,ヨンジュウゴネンゴ,ヨンジューゴネンゴ
４６年後,1288,1288,3841,名詞,固有名詞,一般,*,*,*,46年後,ヨンジュウロクネンゴ,ヨンジュウロクネンゴ
四十六年後,1288,1288,419,名詞,固有名詞,一般,*,*,*,46年後,ヨンジュウロクネンゴ,ヨンジューロクネンゴ
４７年後,1288,1288,4507,名詞,固有名詞,一般,*,*,*,47年後,ヨンジュウナナネンゴ,ヨンジュウナナネンゴ
四十七年後,1288,1288,934,名詞,固有名詞,一般,*,*,*,47年後,ヨンジュウナナネンゴ,ヨンジューナナネンゴ
４８年後,1288,1288,4310,名詞,固有名詞,一般,*,*,*,48年後,ヨンジュウハチネンゴ,ヨンジュウハチネンゴ
四十八年後,1288,1288,1559,名詞,固有名詞,一般,*,*,*,48年後,ヨンジュウハチネンゴ,ヨンジューハチネンゴ
４９年後,1288,1288,5522,名詞,固有名詞,一般,*,*,*,49年後,ヨンジュウキュウネンゴ,ヨンジュウキューネンゴ
四十九年後,1288,1288,2047,名詞,固有名詞,一般,*,*,*,49年後,ヨンジュウキュウネンゴ,ヨンジューキューネンゴ
５０年後,1288,1288,2858,名詞,固有名詞,一般,*,*,*,50年後,ゴジュウネンゴ,ゴジュウネンゴ
五十年後,1288,1288,2041,名詞,固有名詞,一般,*,*,*,50年後,ゴジュウネンゴ,ゴジューネンゴ
５１年後,1288,1288,2153,名詞,固有名詞,一般,*,*,*,51年後,ゴジュウイチネンゴ,ゴジュウイチネンゴ
五十一年後,1288,1288,1466,名詞,固有名詞,一般,*,*,*,51年後,ゴジュウイチネンゴ,ゴジューイチネンゴ
５２年後,1288,1288,3401,名詞,固有名詞,一般,*,*,*,52年後,ゴジュウニネンゴ,ゴジュウニネンゴ
五十二年後,1288,1288,900,名詞,固有名詞,一般,*,*,*,52年後,ゴジュウニネンゴ,ゴジューニネンゴ
５３年後,1288,1288,3070,名詞,固有名詞,一般,*,*,*,53年後,ゴジュウサンネンゴ,ゴジュウサンネンゴ
五十三年後,1288,1288,713,名詞,固有名詞,一般,*,*,*,53年後,ゴジュウサンネンゴ,ゴジューサンネンゴ
５４年後,1288,1288,3366,名詞,固有名詞,一般,*,*,*,54年後,ゴジュウヨンネンゴ,ゴジュウヨンネンゴ
五十四年後,1288,1288,1574,名詞,固有名詞,一般,*,*,*,54年後,ゴジュウヨンネンゴ,ゴジューヨンネンゴ
５５年後,1288,1288,2276,名詞,固有名詞,一般,*,*,*,55年後,ゴジュウゴネンゴ,ゴジュウゴネンゴ
五十五年後,1288,1288,1610,名詞,固有名詞,一般,*,*,*,55年後,ゴジュウゴネンゴ,ゴジューゴネンゴ
５６年後,1288,1288,2751,名詞,固有名詞,一般,*,*,*,56年後,ゴジュウロクネンゴ,ゴジュウロクネンゴ
五十六年後,1288,1288,454,名詞,固有名詞,一般,*,*,*,56年後,ゴジュウロクネンゴ,ゴジューロクネンゴ
５７年後,1288,1288,3417,名詞,固有名詞,一般,*,*,*,57年後,ゴジュウナナネンゴ,ゴジュウナナネンゴ
五十七年後,1288,1288,969,名詞,固有名詞,一般,*,*,*,57年後,ゴジュウナナネンゴ,ゴジューナナネンゴ
５８年後,1288,1288,3220,名詞,固有名詞,一般,*,*,*,58年後,ゴジュウハチネンゴ,ゴジュウハチネンゴ
五十八年後,1288,1288,1595,名詞,固有名詞,一般,*,*,*,58年後,ゴジュウハチネンゴ,ゴジューハチネンゴ
５９年後,1288,1288,4432,名詞,固有名詞,一般,*,*,*,59年後,ゴジュウキュウネンゴ,ゴジュウキューネンゴ
五十九年後,1288,1288,2083,名詞,固有名詞,一般,*,*,*,59年後,ゴジュウキュウネンゴ,ゴジューキューネンゴ
６０年後,1288,1288,3333,名詞,固有名詞,一般,*,*,*,60年後,ロクジュウネンゴ,ロクジュウネンゴ
六十年後,1288,1288,887,名詞,固有名詞,一般,*,*,*,60年後,ロクジュウネンゴ,ロクジューネンゴ
６１年後,1288,1288,2628,名詞,固有名詞,一般,*,*,*,61年後,ロクジュウイチネンゴ,ロクジュウイチネンゴ
六十一年後,1288,1288,312,名詞,固有名詞,一般,*,*,*,61年後,ロクジュウイチネンゴ,ロクジューイチネンゴ
６２年後,1288,1288,3876,名詞,固有名詞,一般,*,*,*,62年後,ロクジュウニネンゴ,ロクジュウニネンゴ
六十二年後,1288,1288,-260,名詞,固有名詞,一般,*,*,*,62年後,ロクジュウニネンゴ,ロクジューニネンゴ
６３年後,1288,1288,3545,名詞,固有名詞,一般,*,*,*,63年後,ロクジュウサンネンゴ,ロクジュウサンネンゴ
六十三年後,1288,1288,-450,名詞,固有名詞,一般,*,*,*,63年後,ロクジュウサンネンゴ,ロクジューサンネンゴ
６４年後,1288,1288,3841,名詞,固有名詞,一般,*,*,*,64年後,ロクジュウヨンネンゴ,ロクジュウヨンネンゴ
六十四年後,1288,1288,420,名詞,固有名詞,一般,*,*,*,64年後,ロクジュウヨンネンゴ,ロクジューヨンネンゴ
６５年後,1288,1288,2751,名詞,固有名詞,一般,*,*,*,65年後,ロクジュウゴネンゴ,ロクジュウゴネンゴ
六十五年後,1288,1288,455,名詞,固有名詞,一般,*,*,*,65年後,ロクジュウゴネンゴ,ロクジューゴネンゴ
６６年後,1288,1288,3226,名詞,固有名詞,一般,*,*,*,66年後,ロクジュウロクネンゴ,ロクジュウロクネンゴ
六十六年後,1288,1288,-714,名詞,固有名詞,一般,*,*,*,66年後,ロクジュウロクネンゴ,ロクジューロクネンゴ
６７年後,1288,1288,3893,名詞,固有名詞,一般,*,*,*,67年後,ロクジュウナナネンゴ,ロクジュウナナネンゴ
六十七年後,1288,1288,-189,名詞,固有名詞,一般,*,*,*,67年後,ロクジュウナナネンゴ,ロクジューナナネンゴ
６８年後,1288,1288,3696,名詞,固有名詞,一般,*,*,*,68年後,ロクジュウハチネンゴ,ロクジュウハチネンゴ
六十八年後,1288,1288,441,名詞,固有名詞,一般,*,*,*,68年後,ロクジュウハチネンゴ,ロクジューハチネンゴ
６９年後,1288,1288,4907,名詞,固有名詞,一般,*,*,*,69年後,ロクジュウキュウネンゴ,ロクジュウキューネンゴ
六十九年後,1288,1288,929,名詞,固有名詞,一般,*,*,*,69年後,ロクジュウキュウネンゴ,ロクジューキューネンゴ
７０年後,1288,1288,4000,名詞,固有名詞,一般,*,*,*,70年後,ナナジュウネンゴ,ナナジュウネンゴ
七十年後,1288,1288,1402,名詞,固有名詞,一般,*,*,*,70年後,ナナジュウネンゴ,ナナジューネンゴ
７１年後,1288,1288,3295,名詞,固有名詞,一般,*,*,*,71年後,ナナジュウイチネンゴ,ナナジュウイチネンゴ
七十一年後,1288,1288,827,名詞,固有名詞,一般,*,*,*,71年後,ナナジュウイチネンゴ,ナナジューイチネンゴ
７２年後,1288,1288,4542,名詞,固有名詞,一般,*,*,*,72年後,ナナジュウニネンゴ,ナナジュウニネンゴ
七十二年後,1288,1288,260,名詞,固有名詞,一般,*,*,*,72年後,ナナジュウニネンゴ,ナナジューニネンゴ
７３年後,1288,1288,4211,名詞,固有名詞,一般,*,*,*,73年後,ナナジュウサンネンゴ,ナナジュウサンネンゴ
七十三年後,1288,1288,73,名詞,固有名詞,一般,*,*,*,73年後,ナナジュウサンネンゴ,ナナジューサンネンゴ
７４年後,1288,1288,4507,名詞,固有名詞,一般,*,*,*,74年後,ナナジュウヨンネンゴ,ナナジュウヨンネンゴ
七十四年後,1288,1288,935,名詞,固有名詞,一般,*,*,*,74年後,ナナジュウヨンネンゴ,ナナジューヨンネンゴ
７５年後,1288,1288,3417,名詞,固有名詞,一般,*,*,*,75年後,ナナジュウゴネンゴ,ナナジュウゴネンゴ
七十五年後,1288,1288,970,名詞,固有名詞,一般,*,*,*,75年後,ナナジュウゴネンゴ,ナナジューゴネンゴ
７６年後,1288,1288,3893,名詞,固有名詞,一般,*,*,*,76年後,ナナジュウロクネンゴ,ナナジュウロクネンゴ
